Nome: JOAO PESSOA
Codigo Estacao: 82798
Latitude: -7.09527777
Longitude: -34.8486111
Altitude: 9.67
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-06-02;11;32;26.8;19.8;69;null;.6;
2020-06-03;0;31.8;27.1;20;80;null;.2;
2020-06-04;.6;31.8;27.1;20;80;null;1.3;
2020-06-05;14.8;31.2;26;19.8;89;null;.5;
2020-06-06;15.6;30.4;25.4;19.6;92;null;1.8;
2020-06-07;15;27.8;24.2;19;93;null;.5;
2020-06-08;0;31;25.8;19.6;85;null;1.5;
2020-06-09;3;31;25.1;19.6;96;null;0;
2020-06-10;5;30;24.7;19;83;null;.4;
2020-06-11;65.6;29.2;25.4;18.8;88;null;.3;
2020-06-12;.5;31;26.5;21;82;null;.7;
2020-06-13;.4;31.6;25.8;19;84;null;.5;
2020-06-14;4.4;30.8;24.7;18.6;94;84;.2;
2020-06-15;11.4;31.8;25.5;18.6;91;null;0;
2020-06-16;44.2;27.4;24;18.8;89;null;0;
2020-06-17;31;30;25.4;19;78;null;1.3;
2020-06-18;2.4;30;23.9;18.6;97;null;.4;
2020-06-19;31.6;26.6;24.4;18.8;89;null;.5;
2020-06-20;53.2;30;25;18;82;null;2.2;
2020-06-21;7.4;30.2;25.8;19.8;71;null;2.2;
2020-06-22;0;30.2;26.2;20;76;null;2.2;
2020-06-23;0;30.8;26;20.8;82;null;1.7;
2020-06-24;.2;30.2;25.4;19.4;78;null;1.3;
2020-06-25;0;31.6;26.6;19.6;74;null;.7;
2020-06-26;.2;30;25.5;20;79;null;2.3;
2020-06-27;33.8;28.6;24.2;19;95;null;0;
2020-06-28;23.6;30.4;24.2;18.8;95;null;.8;
2020-06-29;10.9;30.4;25;18.8;83;null;.7;
2020-06-30;0;30.4;25.2;18.4;86;null;1.3;
2020-07-01;2.2;31.2;24.6;18;86;null;0;
2020-07-02;0;30.6;24.7;18;91;null;.7;
2020-07-03;1.6;27.4;23.6;18.4;95;null;.4;
2020-07-04;27;30.2;24.7;18;86;null;.8;
2020-07-05;0;28;24.4;18;93;null;1.5;
2020-07-06;57.6;29;24.5;19.6;85;null;0;
2020-07-07;7;30;24.6;17.2;83;null;.8;
2020-07-08;4.8;30.2;25.1;19.8;91;null;0;
2020-07-09;21.2;30.8;25.6;20.4;88;null;.4;
2020-07-10;4.6;31;26.2;22.9;87;null;1.5;
2020-07-11;.4;28.2;23.7;20.4;96;null;.8;
2020-07-12;23.6;30;26.1;22.7;83;null;1.5;
2020-07-13;0;30.6;26.1;20.6;74;null;0;
2020-07-14;0;30.6;26;21.2;78;null;.8;
2020-07-15;0;29.8;25.9;23.1;83;null;0;
2020-07-16;11;28.6;24.8;21.8;89;null;1.3;
2020-07-17;7.6;28.8;24.4;21;93;null;1.2;
2020-07-18;57.2;26.4;23.6;21.8;97;null;0;
2020-07-19;7;30.2;25.2;21;91;84;.4;
2020-07-20;20.6;28.2;25.5;23.1;83;null;.4;
2020-07-21;5.5;29.8;26;22.1;67;null;2.3;
2020-07-22;0;29.8;25.8;20.8;69;null;1;
2020-07-23;0;29.8;25.9;22.5;79;null;3;
2020-07-24;1;29.8;25.6;21.6;74;null;1.3;
2020-07-25;.4;29.4;25;22.1;88;null;.5;
2020-07-26;7;28.2;24.3;21.8;92;null;.4;
2020-07-27;13.4;30;26.2;22.9;72;null;1.8;
2020-07-28;2.4;29.6;26.1;23.9;78;null;1;
2020-07-29;.6;29.4;25.4;21.2;80;null;1.5;
2020-07-30;2.6;29.6;24;20.8;88;null;2;
2020-07-31;3;29.4;25;20.8;85;null;.7;
2020-08-01;4.6;29.6;25.8;22.3;84;null;1.5;
2020-08-02;7.2;29;25.3;21.6;77;null;2;
2020-08-03;1.8;29.6;25.2;21.4;80;null;1.8;
2020-08-04;.1;29;24.6;21.2;82;null;1.7;
2020-08-05;3.4;28.8;24.9;21;77;null;1.2;
2020-08-06;2.4;29;25.4;21.6;69;null;3;
2020-08-07;.8;29.2;25.9;23.3;67;null;2.2;
2020-08-08;2.2;29.8;25.5;21.2;81;null;2;
2020-08-09;2.8;28.8;25.1;22.7;87;null;1.6;
2020-08-10;3;29.4;25.3;21.6;75;null;2.8;
2020-08-11;2.8;29.8;25.8;22.5;77;null;1.5;
2020-08-12;0;29.6;25.5;20.4;83;null;.9;
2020-08-13;0;29.8;26.1;21.8;75;null;1.3;
2020-08-14;0;30;25.4;20.2;76;null;1.8;
2020-08-15;.2;30;26.3;22.9;83;null;1;
2020-08-16;1.4;30.4;26.9;23.5;75;null;1.8;
2020-08-17;.4;30;26.9;24.7;73;null;1.8;
2020-08-18;0;30.8;27.2;24.3;70;null;1.1;
2020-08-19;0;30.2;26.3;23.1;80;null;1.8;
2020-08-20;0;31;25.7;20.6;89;null;.5;
2020-08-21;13.8;29.2;25.7;23.1;82;null;1;
2020-08-22;3.8;29.6;26.3;21.8;77;null;1.7;
2020-08-23;0;29.8;26.1;22.7;74;null;1.7;
2020-08-24;0;31;25.9;20.2;null;null;1;
2020-08-25;0;30;25.4;20;75;72;1.3;
2020-08-26;0;30;26;22.1;71;null;2.2;
2020-08-27;0;29.8;25.7;21.4;71;null;2.2;
2020-08-28;0;30.8;26.4;20.8;80;null;.7;
2020-08-29;0;30.4;26.9;24.1;74;null;1.7;
2020-08-30;0;31.2;27.4;24.9;73;null;2.5;
2020-08-31;1.8;30;25.7;22.9;81;null;1.8;
2020-09-01;18.2;30;25.3;22.1;84;null;1.7;
2020-09-02;3;29.6;24.7;22.1;89;null;1;
2020-09-03;.7;30;25.7;20.2;78;null;.4;
2020-09-04;.4;29.4;25.5;22.3;80;null;1.3;
2020-09-05;1.6;30;25.9;21.6;68;null;2.1;
2020-09-06;.4;30.8;26.2;21.6;71;null;2.3;
2020-09-07;0;30.2;25.8;20.2;74;null;2.1;
2020-09-08;0;30.4;26.4;21.4;74;null;1.7;
2020-09-09;.8;30.4;26.2;22.3;81;null;2.5;
2020-09-10;2.2;30.4;27.3;24.9;73;null;1.7;
2020-09-11;0;29.6;26.9;23.7;66;null;2.5;
2020-09-12;0;30.8;27.3;24.7;66;null;2.5;
2020-09-13;0;30.4;27.1;24.7;71;null;1.7;
2020-09-14;.8;30;25.9;22.9;81;null;1.2;
2020-09-15;.4;30.6;27.1;24.5;74;null;2;
2020-09-16;0;29.8;26;23.7;82;null;1.2;
2020-09-17;3.2;30.2;26.3;22.5;71;null;2.9;
2020-09-18;0;30.8;26.6;21.4;72;null;3;
2020-09-19;0;30.6;27.3;24.9;70;null;1.5;
2020-09-20;0;30.8;27.5;24.9;76;null;1.7;
2020-09-21;.4;30.8;27.6;25.3;75;70;2;
2020-09-22;0;31;27.6;25.1;73;null;1.7;
2020-09-23;0;31.4;27.5;24.7;70;null;2.5;
2020-09-24;0;31.2;26.9;22.7;68;null;2.2;
2020-09-25;.4;30.4;27;23.1;67;null;3;
2020-09-26;0;30.4;26.7;24.5;76;null;1.7;
2020-09-27;0;31.8;26.4;21.6;82;null;2;
2020-09-28;2;31.2;27.3;23.9;77;null;2.2;
2020-09-29;0;31;27.6;24.9;69;null;1.5;
2020-09-30;0;32;27.5;23.1;71;null;1.8;
2020-10-01;0;31.4;27.7;24.7;69;null;2.5;
2020-10-02;0;31.4;27.5;24.1;76;null;2;
2020-10-03;0;31.6;27.7;24.7;69;null;2.3;
2020-10-04;1.4;31.2;27;23.1;75;null;1.5;
2020-10-05;4;30.2;26.1;22.9;81;null;1.2;
2020-10-06;0;31.2;null;22.7;75;null;2.1;
2020-10-07;5.6;30.6;26.6;23.3;88;null;0;
2020-10-08;0;31;27.2;22.5;77;null;1.7;
2020-10-09;0;31.8;27.8;23.3;78;null;.5;
2020-10-10;0;31.6;28;23.9;76;null;.7;
2020-10-11;0;31.6;27.7;23.9;75;64;.7;
2020-10-12;0;31.4;27.2;21.6;68.5;null;1.8;
2020-10-13;0;31.6;28.2;25.3;69;null;1.8;
2020-10-14;0;32;27.7;23.7;73;null;1.8;
2020-10-15;0;31.2;27.9;24.7;73;null;1.6;
2020-10-16;0;31.8;27.7;24.1;74;null;1.3;
2020-10-17;0;32;27.9;24.3;70;null;1.8;
2020-10-18;0;31.6;27.4;22.9;69;null;1.8;
2020-10-19;0;31.6;28.1;25.1;68;null;2.3;
2020-10-20;0;31.4;27.5;24.7;78;null;1.8;
2020-10-21;5.8;31;27.1;22.9;81;null;2;
2020-10-22;3.8;29;25.6;23.9;92;null;1.7;
2020-10-23;13.8;30.2;26.5;23.7;91;null;2.2;
2020-10-24;.3;31;28;24.9;76;null;1.8;
2020-10-25;0;31.2;28.1;25.1;77;null;.5;
2020-10-26;0;31.2;27.8;25.1;76;null;1.5;
2020-10-27;0;31.2;28.1;25.5;72;null;1;
2020-10-28;0;31.8;28.2;25.1;69;null;.9;
2020-10-29;0;31.6;28;25.3;74;null;1;
2020-10-30;0;31.8;28.3;25.3;82;null;1.3;
2020-10-31;0;32;28.2;25.1;75;null;1.5;
2020-11-01;0;31.8;28.3;25.1;74;null;1.2;
2020-11-02;0;31;28.2;25.5;74;null;.5;
2020-11-03;0;32;28.4;25.7;75;null;.7;
2020-11-04;0;32.2;28.7;25.7;74;null;1.6;
2020-11-05;0;32.2;28.6;25.9;75;null;.5;
2020-11-06;0;32.8;29.1;26.4;74;null;1.6;
2020-11-07;1.2;32.6;28.3;23.9;79;null;2.6;
2020-11-08;.2;32.2;27.7;24.3;80;null;1.8;
2020-11-09;6.6;31.2;27.7;23.7;78;null;1.7;
2020-11-10;5.2;31.6;26.9;23.1;79;null;2.8;
2020-11-11;3.2;30.4;26.5;22.3;76;null;2;
2020-11-12;0;31.6;28.2;25.1;75;null;1.7;
2020-11-13;0;32.2;28.7;25.1;null;null;2;
2020-11-14;.8;32;null;24.9;null;null;2.6;
2020-11-15;1.4;31.8;28;24.1;76;73;1.3;
2020-11-16;0;32;28.7;25.7;76;null;1;
2020-11-17;0;32;28.5;25.1;75;null;1.3;
2020-11-18;0;32.2;28.7;25.9;75;null;.9;
2020-11-19;0;32.2;28.4;25.1;77;null;1.5;
2020-11-20;0;32.2;28.9;26.2;73;null;.4;
2020-11-21;0;32.6;28.7;25.9;69;null;1.3;
2020-11-22;0;32.6;28.8;25.7;69;null;1.5;
2020-11-23;0;31.8;28.1;25.1;73;null;1.2;
2020-11-24;7.8;31.2;26.7;21.8;84;null;1.4;
2020-11-25;2.8;32;27.1;23.1;78;null;1.2;
2020-11-26;0;32.2;28.1;25.5;73;null;2.5;
2020-11-27;0;32;28.4;25.1;69;null;1.7;
2020-11-28;0;31.6;28.1;24.9;67;null;2.5;
2020-11-29;0;32;28.4;25.1;67;null;.9;
2020-11-30;0;32;28.6;25.1;null;null;2.6;
2020-12-01;0;32;28.3;25.1;72;null;1.5;
2020-12-02;.2;32;28.1;24.5;77;null;1.6;
2020-12-03;0;32.6;28.5;24.1;75;null;1.2;
2020-12-04;.2;32.6;28.7;24.5;76;null;1.9;
2020-12-05;0;31.8;28.5;25.3;69;null;1.6;
2020-12-06;0;32.4;28.6;25.5;73;null;3;
2020-12-07;.4;31.6;27.7;24.3;73;null;2.2;
2020-12-08;0;32.2;28.2;24.5;69;null;2.5;
2020-12-09;0;31.8;27.6;22.7;73;null;1.2;
2020-12-10;0;32.2;28.3;23.9;73;null;1.3;
2020-12-11;0;32.2;28.3;24.9;63;null;1.8;
2020-12-12;0;32;27.3;22.9;80;null;1;
2020-12-13;0;31.8;27.3;23.9;82;null;1.7;
2020-12-14;8;32;28;23.9;74;null;2.2;
2020-12-15;0;32;28.4;24.9;72;null;1.2;
2020-12-16;0;32.4;28.7;25.5;75;null;1.3;
2020-12-17;0;32.2;28.7;25.3;72;null;1;
2020-12-18;0;32.2;28.7;25.7;72;null;2.1;
2020-12-19;0;32.2;28.7;25.5;99;null;2.1;
2020-12-20;.2;32.2;28.6;25.3;67;null;3;
2020-12-21;0;32.2;null;24.9;null;null;2.3;
2020-12-22;1.4;32;28.6;25.3;69;null;1.6;
2020-12-23;0;32.2;28.3;25.1;73;null;1.7;
2020-12-24;0;32.2;28.7;25.3;71;null;3;
2020-12-25;0;31.2;27.9;25.3;70;null;1.3;
2020-12-26;0;32.4;29;27;69;null;1.5;
2020-12-27;2.2;31.8;27.6;23.9;null;null;2;
2020-12-28;0;32.2;27.3;23.9;70;59;2.5;
2020-12-29;1.8;32.4;27.7;22.7;70;null;1.8;
2020-12-30;0;31.8;28;23.7;75;null;2.5;
2020-12-31;2.4;32;28.2;24.3;75;null;2.1;
2021-01-01;0;32.2;28.3;25.1;70;null;1.2;
2021-01-02;0;32.6;28.4;23.9;73;64;1.5;
2021-01-03;0;32;28.3;24.5;71;null;1.2;
2021-01-04;0;32.2;28.5;24.3;72;null;1.5;
2021-01-05;0;32.8;28.5;24.7;67;null;1.3;
2021-01-06;0;32;28.3;24.5;73;null;1.5;
2021-01-07;0;32;28.3;24.1;68;null;1.3;
2021-01-08;0;32.4;28.6;24.7;71;null;1.9;
2021-01-09;0;32.2;28.3;24.5;72;null;.9;
2021-01-10;.4;31.8;28.1;24.1;75;null;1.6;
2021-01-11;2;32;28.2;24.3;73;null;1.5;
2021-01-12;1.4;32.2;28.1;23.9;73;null;1.3;
2021-01-13;1;32;28.3;24.1;71;null;1.9;
2021-01-14;0;32.6;28.4;24.9;73;null;.9;
2021-01-15;0;32;28.4;24.7;70;null;2.2;
2021-01-16;0;32.4;28.3;24.9;70;null;1.8;
2021-01-17;2;32;27.8;23.1;71;null;1.4;
2021-01-18;0;31.8;28.6;26.2;70;null;2;
2021-01-19;5.2;32;27.5;23.1;82;null;1.4;
2021-01-20;1.4;31.8;27.7;23.9;76;null;1;
2021-01-21;1;32;28.1;24.7;73;null;.9;
2021-01-22;0;32.4;28.3;24.1;73;null;2;
2021-01-23;1.2;31.2;27.5;23.1;74;null;2;
2021-01-24;1.4;31.6;27.7;23.1;73;null;1.7;
2021-01-25;1.6;32;28;23.9;73;null;1.8;
2021-01-26;.8;32.2;28.3;24.5;74;null;1.2;
2021-01-27;1;32;27.8;22.3;71;null;.5;
2021-01-28;0;32.4;28.3;24.7;73;null;1.5;
2021-01-29;0;32;28.3;24.3;null;null;1.6;
2021-01-30;0;32.2;28.3;24.7;73;null;1.9;
2021-01-31;0;32.6;28.7;25.3;74;75;2;
2021-02-01;0;32.6;29;25.3;68;null;.9;
2021-02-02;0;32.8;28.8;25.3;71;null;2.1;
2021-02-03;0;32.6;28.6;25.1;71;null;1.4;
2021-02-04;.1;32.4;28.3;22.9;73;null;1.3;
2021-02-05;0;32;28.7;24.9;73;null;1.4;
2021-02-06;0;32.2;28.4;23.1;71;null;1.2;
2021-02-07;0;32.8;28.4;23.5;74;null;1.3;
2021-02-08;0;33;29.1;25.7;73;null;1.3;
2021-02-09;0;32.8;28.8;23.9;72;null;1.7;
2021-02-10;0;32.8;29.2;25.7;69;null;1.6;
2021-02-11;1.8;32.2;28.7;24.9;73;null;1.7;
2021-02-12;25;31.8;26.1;22.3;98;null;1.3;
2021-02-13;102.4;30.8;26.6;22.1;87;null;.7;
2021-02-14;.2;31.6;27.9;22.5;77;null;1.6;
2021-02-15;0;32.2;28.7;24.9;78;73;1.6;
2021-02-16;0;32.2;29.1;25.9;76;null;2.5;
2021-02-17;0;32.4;29.7;25.5;72;null;1;
2021-02-18;3.4;32.6;28.6;24.3;70;null;1;
2021-02-19;0;32.6;28.4;23.1;70;null;1.3;
2021-02-20;0;32.8;28.9;24.9;73;null;2;
2021-02-21;1;32.6;28.5;24.1;72;null;.9;
2021-02-22;0;32.2;28.7;25.1;75;null;1.6;
2021-02-23;0;32.4;28.9;24.9;74;null;.9;
2021-02-24;10.8;31.8;28.2;22.3;79;null;1.3;
2021-02-25;0;32;28.5;25.1;78;null;1.3;
2021-02-26;61;28.4;23.9;20.2;99;null;1.2;
2021-02-27;88;28.2;24.4;20.2;97;null;.7;
2021-02-28;36;29.8;25.6;20.4;94;null;0;
2021-03-01;7;29.8;26.3;22.5;87;null;.5;
2021-03-02;13.6;31.4;27.4;22.3;84;null;1.2;
2021-03-03;1.2;31.4;28;22.9;76;null;1.5;
2021-03-04;0;31.6;26.9;23.1;78;null;1.3;
2021-03-05;5.6;31.8;27.6;22.5;85;null;1;
2021-03-06;.1;32;28.5;24.3;76;null;2.1;
2021-03-07;0;31.8;28.1;22.3;76;null;.8;
2021-03-08;0;31.8;28.2;22.5;75;null;1;
2021-03-09;0;32.6;28.2;22.7;76;null;1.2;
2021-03-10;0;32;28.5;23.7;73;null;1;
2021-03-11;0;32.6;28.9;24.9;72;null;1.5;
2021-03-12;0;32;28.6;24.7;70;null;1.5;
2021-03-13;0;32.2;28.7;24.9;68;null;1.5;
2021-03-14;0;32.8;28.8;24.7;69;null;1;
2021-03-15;0;32;28.1;22.7;69;null;.5;
2021-03-16;.6;31.6;28;23.5;69;null;1.6;
2021-03-17;5.6;31.8;27.5;21;76;null;1.2;
2021-03-18;24.6;29;25.4;20.4;87;null;.9;
2021-03-19;6;31.8;26.9;20.6;78;null;.7;
2021-03-20;2.2;31.8;27.6;22.1;73;null;1.4;
2021-03-21;0;32;27.8;22.3;74;null;.8;
2021-03-22;10.6;31;26.7;21.2;87;null;.5;
2021-03-23;0;31.6;27.7;22.3;76;null;1;
2021-03-24;4.4;30.6;25.4;22.1;99;null;.7;
2021-03-25;17.8;31;26.2;20.8;82;null;1;
2021-03-26;8.6;31.8;26.1;21.2;92;null;1.2;
2021-03-27;11.8;31;27.4;21.2;82;null;1.2;
2021-03-28;31.8;30;26;21.4;92;83;.4;
2021-03-29;7;31.4;27.2;21.8;85;null;.4;
2021-03-30;7.4;31.4;27.8;23.1;81;null;1.2;
